,pv_mw,bess_mw,bess_h,contract_share,target_IRR,required_PPA_eur_MWh,final_IRR,NPV_at_target_IRR_kEUR,capex_kEUR,status,target_IRR_pct
688,4.0,10.0,4.0,0.25,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
689,4.0,10.0,4.0,0.5,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
690,4.0,10.0,4.0,0.75,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
691,4.0,12.0,2.0,0.0,0.12,,,,10331.0,Target not reached even at 300.0 €/MWh,12.0
692,4.0,12.0,2.0,0.75,0.12,,,,10331.0,IRR calculation failed,12.0
693,4.0,12.0,2.0,1.0,0.12,,,,10331.0,IRR calculation failed,12.0
694,6.0,0.0,2.0,0.0,0.12,,,,3927.0,IRR calculation failed,12.0
695,6.0,0.0,2.0,0.25,0.12,,,,3927.0,IRR calculation failed,12.0
696,6.0,0.0,2.0,0.5,0.12,,,,3927.0,IRR calculation failed,12.0
697,6.0,0.0,2.0,0.75,0.12,,,,3927.0,IRR calculation failed,12.0
698,6.0,0.0,2.0,1.0,0.12,,,,3927.0,IRR calculation failed,12.0
699,6.0,2.0,2.0,0.0,0.12,,,,5165.0,IRR calculation failed,12.0
700,6.0,2.0,2.0,0.25,0.12,,,,5165.0,IRR calculation failed,12.0
701,6.0,2.0,2.0,0.5,0.12,,,,5165.0,IRR calculation failed,12.0
702,6.0,2.0,2.0,0.75,0.12,,,,5165.0,IRR calculation failed,12.0
703,6.0,2.0,2.0,1.0,0.12,,,,5165.0,IRR calculation failed,12.0
704,6.0,2.0,4.0,0.0,0.12,,,,5777.0,Target not reached even at 300.0 €/MWh,12.0
705,6.0,2.0,4.0,0.25,0.12,,,,5777.0,IRR calculation failed,12.0
706,6.0,2.0,4.0,0.5,0.12,,,,5777.0,IRR calculation failed,12.0
707,6.0,2.0,4.0,0.75,0.12,,,,5777.0,IRR calculation failed,12.0
708,6.0,2.0,4.0,1.0,0.12,,,,5777.0,IRR calculation failed,12.0
709,6.0,4.0,2.0,0.0,0.12,,,,6403.0,Target not reached even at 300.0 €/MWh,12.0
710,6.0,4.0,2.0,0.25,0.12,,,,6403.0,IRR calculation failed,12.0
711,6.0,4.0,2.0,0.5,0.12,,,,6403.0,IRR calculation failed,12.0
712,6.0,4.0,2.0,0.75,0.12,,,,6403.0,IRR calculation failed,12.0
713,6.0,4.0,2.0,1.0,0.12,,,,6403.0,IRR calculation failed,12.0
714,6.0,4.0,4.0,0.0,0.12,,,,7627.0,Target not reached even at 300.0 €/MWh,12.0
715,6.0,4.0,4.0,0.5,0.12,,,,7627.0,IRR calculation failed,12.0
716,6.0,4.0,4.0,0.75,0.12,,,,7627.0,IRR calculation failed,12.0
717,6.0,4.0,4.0,1.0,0.12,,,,7627.0,IRR calculation failed,12.0
718,6.0,6.0,2.0,0.0,0.12,,,,7641.0,Target not reached even at 300.0 €/MWh,12.0
719,6.0,6.0,2.0,0.25,0.12,,,,7641.0,IRR calculation failed,12.0
720,6.0,6.0,2.0,0.5,0.12,,,,7641.0,IRR calculation failed,12.0
721,6.0,6.0,2.0,0.75,0.12,,,,7641.0,IRR calculation failed,12.0
722,6.0,6.0,2.0,1.0,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
723,6.0,6.0,4.0,0.0,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
724,6.0,6.0,4.0,0.5,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
725,6.0,6.0,4.0,0.75,0.12,,,,9477.0,IRR calculation failed,12.0
726,6.0,6.0,4.0,1.0,0.12,,,,9477.0,IRR calculation failed,12.0
727,6.0,8.0,2.0,0.0,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
728,6.0,8.0,2.0,0.5,0.12,,,,8879.0,IRR calculation failed,12.0
729,6.0,8.0,2.0,0.75,0.12,,,,8879.0,IRR calculation failed,12.0
730,6.0,8.0,2.0,1.0,0.12,,,,8879.0,IRR calculation failed,12.0
731,6.0,8.0,4.0,0.0,0.12,,,,11327.0,Target not reached even at 300.0 €/MWh,12.0
732,6.0,8.0,4.0,1.0,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
733,6.0,10.0,2.0,0.0,0.12,,,,10117.0,Target not reached even at 300.0 €/MWh,12.0
734,6.0,10.0,2.0,0.25,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
735,6.0,10.0,2.0,0.5,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
736,6.0,10.0,2.0,0.75,0.12,,,,10117.0,IRR calculation failed,12.0
737,6.0,10.0,2.0,1.0,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
738,6.0,10.0,4.0,0.0,0.12,,,,13177.0,Target not reached even at 300.0 €/MWh,12.0
739,6.0,12.0,2.0,0.0,0.12,,,,11355.0,Target not reached even at 300.0 €/MWh,12.0
740,6.0,12.0,2.0,0.75,0.12,,,,11355.0,IRR calculation failed,12.0
741,6.0,12.0,2.0,1.0,0.12,,,,11355.0,IRR calculation failed,12.0
742,6.0,12.0,4.0,0.0,0.12,,,,15027.0,Target not reached even at 300.0 €/MWh,12.0
743,6.0,12.0,4.0,0.5,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
744,8.0,0.0,2.0,0.0,0.12,,,,4951.0,IRR calculation failed,12.0
745,8.0,0.0,2.0,0.25,0.12,,,,4951.0,IRR calculation failed,12.0
746,8.0,0.0,2.0,0.5,0.12,,,,4951.0,IRR calculation failed,12.0
747,8.0,0.0,2.0,0.75,0.12,,,,4951.0,IRR calculation failed,12.0
748,8.0,0.0,2.0,1.0,0.12,,,,4951.0,IRR calculation failed,12.0
749,8.0,2.0,2.0,0.0,0.12,,,,6189.0,IRR calculation failed,12.0
750,8.0,2.0,2.0,0.25,0.12,,,,6189.0,IRR calculation failed,12.0
751,8.0,2.0,2.0,0.5,0.12,,,,6189.0,IRR calculation failed,12.0
752,8.0,2.0,2.0,0.75,0.12,,,,6189.0,IRR calculation failed,12.0
753,8.0,2.0,2.0,1.0,0.12,,,,6189.0,IRR calculation failed,12.0
754,8.0,2.0,4.0,0.0,0.12,,,,6801.0,Target not reached even at 300.0 €/MWh,12.0
755,8.0,2.0,4.0,0.25,0.12,,,,6801.0,IRR calculation failed,12.0
756,8.0,2.0,4.0,0.5,0.12,,,,6801.0,IRR calculation failed,12.0
757,8.0,2.0,4.0,0.75,0.12,,,,6801.0,IRR calculation failed,12.0
758,8.0,2.0,4.0,1.0,0.12,,,,6801.0,IRR calculation failed,12.0
759,8.0,4.0,2.0,0.0,0.12,,,,7427.0,Target not reached even at 300.0 €/MWh,12.0
760,8.0,4.0,2.0,0.25,0.12,,,,7427.0,IRR calculation failed,12.0
761,8.0,4.0,2.0,0.5,0.12,,,,7427.0,IRR calculation failed,12.0
762,8.0,4.0,2.0,0.75,0.12,,,,7427.0,IRR calculation failed,12.0
763,8.0,4.0,2.0,1.0,0.12,,,,7427.0,IRR calculation failed,12.0
764,8.0,4.0,4.0,0.0,0.12,,,,8651.0,Target not reached even at 300.0 €/MWh,12.0
765,8.0,4.0,4.0,0.5,0.12,,,,8651.0,IRR calculation failed,12.0
766,8.0,4.0,4.0,0.75,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
767,8.0,4.0,4.0,1.0,0.12,,,,8651.0,IRR calculation failed,12.0
768,8.0,6.0,2.0,0.0,0.12,,,,8665.0,Target not reached even at 300.0 €/MWh,12.0
769,8.0,6.0,2.0,0.25,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
770,8.0,6.0,2.0,0.5,0.12,,,,8665.0,IRR calculation failed,12.0
771,8.0,6.0,2.0,0.75,0.12,,,,8665.0,IRR calculation failed,12.0
772,8.0,6.0,2.0,1.0,0.12,,,,8665.0,IRR calculation failed,12.0
773,8.0,6.0,4.0,0.0,0.12,,,,10501.0,Target not reached even at 300.0 €/MWh,12.0
774,8.0,6.0,4.0,0.5,0.12,,,,10501.0,IRR calculation failed,12.0
775,8.0,6.0,4.0,0.75,0.12,,,,10501.0,IRR calculation failed,12.0
776,8.0,6.0,4.0,1.0,0.12,,,,10501.0,IRR calculation failed,12.0
777,8.0,8.0,2.0,0.0,0.12,,,,9903.0,Target not reached even at 300.0 €/MWh,12.0
778,8.0,8.0,2.0,0.5,0.12,,,,9903.0,IRR calculation failed,12.0
779,8.0,8.0,2.0,0.75,0.12,,,,9903.0,IRR calculation failed,12.0
780,8.0,8.0,2.0,1.0,0.12,,,,9903.0,IRR calculation failed,12.0
781,8.0,8.0,4.0,0.0,0.12,,,,12351.0,Target not reached even at 300.0 €/MWh,12.0
782,8.0,8.0,4.0,0.75,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
783,8.0,8.0,4.0,1.0,0.12,,,,12351.0,IRR calculation failed,12.0
784,8.0,10.0,2.0,0.0,0.12,,,,11141.0,Target not reached even at 300.0 €/MWh,12.0
785,8.0,10.0,2.0,0.5,0.12,,,,11141.0,IRR calculation failed,12.0
786,8.0,10.0,2.0,0.75,0.12,,,,11141.0,IRR calculation failed,12.0
787,8.0,10.0,2.0,1.0,0.12,,,,11141.0,IRR calculation failed,12.0
788,8.0,10.0,4.0,0.0,0.12,,,,14201.0,Target not reached even at 300.0 €/MWh,12.0
789,8.0,10.0,4.0,1.0,0.12,,,,14201.0,IRR calculation failed,12.0
790,8.0,12.0,2.0,0.0,0.12,,,,12379.0,Target not reached even at 300.0 €/MWh,12.0
791,8.0,12.0,2.0,0.5,0.12,,,,12379.0,IRR calculation failed,12.0
792,8.0,12.0,2.0,0.75,0.12,,,,12379.0,IRR calculation failed,12.0
793,8.0,12.0,2.0,1.0,0.12,,,,12379.0,IRR calculation failed,12.0
794,8.0,12.0,4.0,0.0,0.12,,,,16051.0,Target not reached even at 300.0 €/MWh,12.0
795,8.0,12.0,4.0,0.25,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
796,8.0,12.0,4.0,0.5,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
797,8.0,12.0,4.0,0.75,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
798,8.0,12.0,4.0,1.0,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
799,10.0,0.0,2.0,0.0,0.12,,,,5975.0,IRR calculation failed,12.0
800,10.0,0.0,2.0,0.25,0.12,,,,5975.0,IRR calculation failed,12.0
801,10.0,0.0,2.0,0.5,0.12,,,,5975.0,IRR calculation failed,12.0
802,10.0,0.0,2.0,0.75,0.12,,,,5975.0,IRR calculation failed,12.0
803,10.0,0.0,2.0,1.0,0.12,,,,5975.0,IRR calculation failed,12.0
804,10.0,2.0,2.0,0.0,0.12,,,,7213.0,IRR calculation failed,12.0
805,10.0,2.0,2.0,0.25,0.12,,,,7213.0,IRR calculation failed,12.0
806,10.0,2.0,2.0,0.5,0.12,,,,7213.0,IRR calculation failed,12.0
807,10.0,2.0,2.0,0.75,0.12,,,,7213.0,IRR calculation failed,12.0
808,10.0,2.0,2.0,1.0,0.12,,,,7213.0,IRR calculation failed,12.0
809,10.0,2.0,4.0,0.0,0.12,,,,7825.0,Target not reached even at 300.0 €/MWh,12.0
810,10.0,2.0,4.0,0.25,0.12,,,,7825.0,IRR calculation failed,12.0
811,10.0,2.0,4.0,0.5,0.12,,,,7825.0,IRR calculation failed,12.0
812,10.0,2.0,4.0,0.75,0.12,,,,7825.0,IRR calculation failed,12.0
813,10.0,2.0,4.0,1.0,0.12,,,,7825.0,IRR calculation failed,12.0
814,10.0,4.0,2.0,0.0,0.12,,,,8451.0,Target not reached even at 300.0 €/MWh,12.0
815,10.0,4.0,2.0,0.25,0.12,,,,8451.0,IRR calculation failed,12.0
816,10.0,4.0,2.0,0.5,0.12,,,,8451.0,IRR calculation failed,12.0
817,10.0,4.0,2.0,0.75,0.12,,,,8451.0,IRR calculation failed,12.0
818,10.0,4.0,2.0,1.0,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
819,10.0,4.0,4.0,0.0,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
820,10.0,4.0,4.0,0.25,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
821,10.0,4.0,4.0,0.5,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
822,10.0,4.0,4.0,0.75,0.12,,,,9675.0,IRR calculation failed,12.0
823,10.0,4.0,4.0,1.0,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
824,10.0,6.0,2.0,0.0,0.12,,,,9689.0,Target not reached even at 300.0 €/MWh,12.0
825,10.0,6.0,2.0,0.25,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
826,10.0,6.0,2.0,0.5,0.12,,,,9689.0,IRR calculation failed,12.0
827,10.0,6.0,2.0,0.75,0.12,,,,9689.0,IRR calculation failed,12.0
828,10.0,6.0,2.0,1.0,0.12,,,,9689.0,IRR calculation failed,12.0
829,10.0,6.0,4.0,0.0,0.12,,,,11525.0,Target not reached even at 300.0 €/MWh,12.0
830,10.0,6.0,4.0,0.25,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
831,10.0,6.0,4.0,0.5,0.12,,,,11525.0,IRR calculation failed,12.0
832,10.0,6.0,4.0,0.75,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
833,10.0,6.0,4.0,1.0,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
834,10.0,8.0,2.0,0.0,0.12,,,,10927.0,Target not reached even at 300.0 €/MWh,12.0
835,10.0,8.0,2.0,0.25,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
836,10.0,8.0,2.0,0.5,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
837,10.0,8.0,2.0,0.75,0.12,,,,10927.0,IRR calculation failed,12.0
838,10.0,8.0,2.0,1.0,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
839,10.0,8.0,4.0,0.0,0.12,,,,13375.0,Target not reached even at 300.0 €/MWh,12.0
840,10.0,8.0,4.0,0.75,0.12,,,,13375.0,IRR calculation failed,12.0
841,10.0,8.0,4.0,1.0,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
842,10.0,10.0,2.0,0.0,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
843,10.0,10.0,2.0,0.5,0.12,,,,12165.0,IRR calculation failed,12.0
844,10.0,10.0,2.0,0.75,0.12,,,,12165.0,IRR calculation failed,12.0
845,10.0,10.0,2.0,1.0,0.12,,,,12165.0,IRR calculation failed,12.0
846,10.0,10.0,4.0,0.0,0.12,,,,15225.0,Target not reached even at 300.0 €/MWh,12.0
847,10.0,10.0,4.0,0.75,0.12,,,,15225.0,IRR calculation failed,12.0
848,10.0,10.0,4.0,1.0,0.12,,,,15225.0,IRR calculation failed,12.0
849,10.0,12.0,2.0,0.0,0.12,,,,13403.0,Target not reached even at 300.0 €/MWh,12.0
850,10.0,12.0,2.0,0.5,0.12,,,,13403.0,IRR calculation failed,12.0
851,10.0,12.0,2.0,0.75,0.12,,,,13403.0,IRR calculation failed,12.0
852,10.0,12.0,2.0,1.0,0.12,,,,13403.0,IRR calculation failed,12.0
853,10.0,12.0,4.0,0.0,0.12,,,,17075.0,Target not reached even at 300.0 €/MWh,12.0
854,10.0,12.0,4.0,1.0,0.12,,,,17075.0,IRR calculation failed,12.0
855,12.0,0.0,2.0,0.0,0.12,,,,6999.0,IRR calculation failed,12.0
856,12.0,0.0,2.0,0.25,0.12,,,,6999.0,IRR calculation failed,12.0
857,12.0,0.0,2.0,0.5,0.12,,,,6999.0,IRR calculation failed,12.0
858,12.0,0.0,2.0,0.75,0.12,,,,6999.0,IRR calculation failed,12.0
859,12.0,0.0,2.0,1.0,0.12,,,,6999.0,IRR calculation failed,12.0
860,12.0,2.0,2.0,0.0,0.12,,,,8237.0,IRR calculation failed,12.0
861,12.0,2.0,2.0,0.25,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
862,12.0,2.0,2.0,0.5,0.12,,,,8237.0,IRR calculation failed,12.0
863,12.0,2.0,2.0,0.75,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
864,12.0,2.0,2.0,1.0,0.12,,,,8237.0,IRR calculation failed,12.0
865,12.0,2.0,4.0,0.0,0.12,,,,8849.0,Target not reached even at 300.0 €/MWh,12.0
866,12.0,2.0,4.0,0.25,0.12,,,,8849.0,IRR calculation failed,12.0
867,12.0,2.0,4.0,0.5,0.12,,,,8849.0,IRR calculation failed,12.0
868,12.0,2.0,4.0,0.75,0.12,,,,8849.0,IRR calculation failed,12.0
869,12.0,2.0,4.0,1.0,0.12,,,,8849.0,IRR calculation failed,12.0
870,12.0,4.0,2.0,0.0,0.12,,,,9475.0,Target not reached even at 300.0 €/MWh,12.0
871,12.0,4.0,2.0,0.25,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
872,12.0,4.0,2.0,0.5,0.12,,,,9475.0,IRR calculation failed,12.0
873,12.0,4.0,2.0,0.75,0.12,,,,9475.0,IRR calculation failed,12.0
874,12.0,4.0,2.0,1.0,0.12,,,,9475.0,IRR calculation failed,12.0
875,12.0,4.0,4.0,0.0,0.12,,,,10699.0,Target not reached even at 300.0 €/MWh,12.0
876,12.0,4.0,4.0,0.25,0.12,,,,10699.0,IRR calculation failed,12.0
877,12.0,4.0,4.0,0.5,0.12,,,,10699.0,IRR calculation failed,12.0
878,12.0,4.0,4.0,0.75,0.12,,,,10699.0,IRR calculation failed,12.0
879,12.0,4.0,4.0,1.0,0.12,,,,10699.0,IRR calculation failed,12.0
880,12.0,6.0,2.0,0.0,0.12,,,,10713.0,Target not reached even at 300.0 €/MWh,12.0
881,12.0,6.0,2.0,0.25,0.12,,,,10713.0,IRR calculation failed,12.0
882,12.0,6.0,2.0,0.5,0.12,,,,10713.0,IRR calculation failed,12.0
883,12.0,6.0,2.0,0.75,0.12,,,,10713.0,IRR calculation failed,12.0
884,12.0,6.0,2.0,1.0,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
885,12.0,6.0,4.0,0.0,0.12,,,,12549.0,Target not reached even at 300.0 €/MWh,12.0
886,12.0,6.0,4.0,0.5,0.12,,,,12549.0,IRR calculation failed,12.0
887,12.0,6.0,4.0,0.75,0.12,,,,12549.0,IRR calculation failed,12.0
888,12.0,6.0,4.0,1.0,0.12,,,,12549.0,IRR calculation failed,12.0
889,12.0,8.0,2.0,0.0,0.12,,,,11951.0,Target not reached even at 300.0 €/MWh,12.0
890,12.0,8.0,2.0,0.25,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
891,12.0,8.0,2.0,0.5,0.12,,,,11951.0,IRR calculation failed,12.0
892,12.0,8.0,2.0,0.75,0.12,,,,11951.0,IRR calculation failed,12.0
893,12.0,8.0,2.0,1.0,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
894,12.0,8.0,4.0,0.0,0.12,,,,14399.0,Target not reached even at 300.0 €/MWh,12.0
895,12.0,8.0,4.0,0.75,0.12,,,,,Error: Incomplete scenario B or D years.,12.0
896,12.0,8.0,4.0,1.0,0.12,,,,14399.0,IRR calculation failed,12.0
897,12.0,10.0,2.0,0.0,0.12,,,,13189.0,Target not reached even at 300.0 €/MWh,12.0
898,12.0,10.0,2.0,0.5,0.12,,,,13189.0,IRR calculation failed,12.0
899,12.0,10.0,2.0,0.75,0.12,,,,13189.0,IRR calculation failed,12.0
900,12.0,10.0,2.0,1.0,0.12,,,,13189.0,IRR calculation failed,12.0
901,12.0,10.0,4.0,0.0,0.12,,,,16249.0,Target not reached even at 300.0 €/MWh,12.0
902,12.0,10.0,4.0,0.75,0.12,,,,16249.0,IRR calculation failed,12.0
903,12.0,10.0,4.0,1.0,0.12,,,,16249.0,IRR calculation failed,12.0
904,12.0,12.0,2.0,0.0,0.12,,,,14427.0,Target not reached even at 300.0 €/MWh,12.0
905,12.0,12.0,2.0,0.5,0.12,,,,14427.0,IRR calculation failed,12.0
906,12.0,12.0,2.0,0.75,0.12,,,,14427.0,IRR calculation failed,12.0
907,12.0,12.0,2.0,1.0,0.12,,,,14427.0,IRR calculation failed,12.0
908,12.0,12.0,4.0,0.0,0.12,,,,18099.0,Target not reached even at 300.0 €/MWh,12.0
909,12.0,12.0,4.0,0.75,0.12,,,,18099.0,IRR calculation failed,12.0
910,12.0,12.0,4.0,1.0,0.12,,,,18099.0,IRR calculation failed,12.0
911,0.0,8.0,4.0,0.0,0.14,0.0,0.1439897825108819,159.0,8255.0,Already reaches target IRR,14.000000000000002
912,0.0,10.0,4.0,0.0,0.14,0.0,0.1481099029920499,399.0,10105.0,Already reaches target IRR,14.000000000000002
913,0.0,10.0,4.0,0.25,0.14,2.783203125,0.1400046595557019,0.0,10105.0,Solved,14.000000000000002
914,0.0,10.0,4.0,0.5,0.14,26.220703125,0.13999507307596892,0.0,10105.0,Solved,14.000000000000002
915,0.0,8.0,4.0,0.25,0.14,29.9560546875,0.14000398872050615,0.0,8255.0,Solved,14.000000000000002
916,0.0,10.0,4.0,0.75,0.14,34.27734375,0.1400091547511145,0.0,10105.0,Solved,14.000000000000002
917,0.0,10.0,4.0,1.0,0.14,38.70849609375,0.14000557103999056,0.0,10105.0,Solved,14.000000000000002
918,0.0,8.0,4.0,0.5,0.14,39.697265625,0.13999718506322775,0.0,8255.0,Solved,14.000000000000002
919,0.0,8.0,4.0,0.75,0.14,43.17626953125,0.14000889226354396,0.0,8255.0,Solved,14.000000000000002
920,0.0,8.0,4.0,1.0,0.14,45.44677734375,0.14000591527656073,0.0,8255.0,Solved,14.000000000000002
921,2.0,10.0,4.0,1.0,0.14,51.23291015625,0.1400062492014706,0.0,11129.0,Solved,14.000000000000002
922,2.0,10.0,4.0,0.75,0.14,51.4892578125,0.14000715960112411,0.0,11129.0,Solved,14.000000000000002
923,2.0,10.0,4.0,0.5,0.14,53.1005859375,0.14000884241281422,0.0,11129.0,Solved,14.000000000000002
924,0.0,6.0,4.0,0.75,0.14,53.558349609375,0.13999806211426769,0.0,6405.0,Solved,14.000000000000002
925,0.0,12.0,4.0,1.0,0.14,54.1259765625,0.13999183246729877,0.0,11955.0,Solved,14.000000000000002
926,0.0,12.0,4.0,0.75,0.14,54.5654296875,0.14000527421486994,0.0,11955.0,Solved,14.000000000000002
927,0.0,6.0,4.0,0.5,0.14,55.18798828125,0.14000276533562045,0.0,6405.0,Solved,14.000000000000002
928,2.0,8.0,4.0,1.0,0.14,55.975341796875,0.14000531118975462,0.0,9279.0,Solved,14.000000000000002
929,0.0,12.0,4.0,0.5,0.14,56.689453125,0.1400097986618381,1.0,11955.0,Solved,14.000000000000002
930,2.0,8.0,4.0,0.75,0.14,57.75146484375,0.14000510602389143,0.0,9279.0,Solved,14.000000000000002
931,2.0,10.0,4.0,0.25,0.14,58.88671875,0.1399930236903849,0.0,11129.0,Solved,14.000000000000002
932,4.0,10.0,4.0,1.0,0.14,60.46142578125,0.13999745551006917,0.0,12153.0,Solved,14.000000000000002
933,0.0,6.0,4.0,0.25,0.14,60.9375,0.1400011961324321,0.0,6405.0,Solved,14.000000000000002
934,2.0,8.0,4.0,0.5,0.14,62.36572265625,0.13999579150744237,0.0,9279.0,Solved,14.000000000000002
935,2.0,12.0,4.0,1.0,0.14,62.6953125,0.13999278141150268,0.0,12979.0,Solved,14.000000000000002
936,0.0,12.0,4.0,0.25,0.14,63.57421875,0.13999633920497176,0.0,11955.0,Solved,14.000000000000002
937,2.0,12.0,4.0,0.75,0.14,66.357421875,0.14000260113811233,0.0,12979.0,Solved,14.000000000000002
938,6.0,10.0,4.0,1.0,0.14,68.829345703125,0.1399930002090382,0.0,13177.0,Solved,14.000000000000002
939,4.0,8.0,4.0,0.75,0.14,68.95751953125,0.1399916121549078,0.0,10303.0,Solved,14.000000000000002
940,4.0,12.0,4.0,1.0,0.14,69.580078125,0.13999928998215658,0.0,14003.0,Solved,14.000000000000002
941,2.0,6.0,4.0,0.5,0.14,73.3154296875,0.13999594295232345,0.0,7429.0,Solved,14.000000000000002
942,6.0,10.0,4.0,0.75,0.14,74.945068359375,0.13999626200755574,0.0,13177.0,Solved,14.000000000000002
943,2.0,12.0,4.0,0.5,0.14,75.2197265625,0.1399931885505276,0.0,12979.0,Solved,14.000000000000002
944,4.0,12.0,4.0,0.75,0.14,75.6591796875,0.1400044754302818,0.0,14003.0,Solved,14.000000000000002
945,6.0,12.0,4.0,1.0,0.14,76.519775390625,0.14000274215998945,0.0,15027.0,Solved,14.000000000000002
946,4.0,8.0,4.0,0.5,0.14,77.38037109375,0.1399943480573008,0.0,10303.0,Solved,14.000000000000002
947,2.0,8.0,4.0,0.25,0.14,77.63671875,0.13999560413276133,0.0,9279.0,Solved,14.000000000000002
948,6.0,8.0,4.0,0.75,0.14,79.046630859375,0.14000077128795588,0.0,11327.0,Solved,14.000000000000002
949,0.0,12.0,2.0,0.75,0.14,83.642578125,0.14000899526494545,0.0,8283.0,Solved,14.000000000000002
950,8.0,10.0,4.0,0.75,0.14,83.734130859375,0.13999756174736228,0.0,14201.0,Solved,14.000000000000002
951,6.0,12.0,4.0,0.75,0.14,84.393310546875,0.14000245415178303,0.0,15027.0,Solved,14.000000000000002
952,6.0,10.0,4.0,0.5,0.14,84.41162109375,0.13999431587848182,0.0,13177.0,Solved,14.000000000000002
953,4.0,6.0,4.0,0.5,0.14,85.83984375,0.13999191749862966,0.0,8453.0,Solved,14.000000000000002
954,2.0,12.0,2.0,0.75,0.14,86.553955078125,0.14000063134736568,0.0,9307.0,Solved,14.000000000000002
955,4.0,12.0,4.0,0.5,0.14,88.18359375,0.14000427972733356,0.0,14003.0,Solved,14.000000000000002
956,6.0,8.0,4.0,0.5,0.14,90.087890625,0.1399986872624638,0.0,11327.0,Solved,14.000000000000002
957,8.0,10.0,4.0,0.5,0.14,95.361328125,0.1399993545708388,0.0,14201.0,Solved,14.000000000000002
958,0.0,4.0,4.0,0.25,0.14,95.5078125,0.1400081681282031,0.0,4555.0,Solved,14.000000000000002
959,0.0,10.0,2.0,0.5,0.14,96.42333984375,0.1399967775140054,0.0,7045.0,Solved,14.000000000000002
960,10.0,12.0,4.0,0.75,0.14,98.03466796875,0.14000474299774618,0.0,17075.0,Solved,14.000000000000002
961,0.0,8.0,2.0,0.5,0.14,98.91357421875,0.14000808805214215,0.0,5807.0,Solved,14.000000000000002
962,2.0,6.0,4.0,0.25,0.14,99.462890625,0.13999939732288272,0.0,7429.0,Solved,14.000000000000002
963,0.0,12.0,2.0,0.5,0.14,100.15869140625,0.13999945113616524,0.0,8283.0,Solved,14.000000000000002
964,8.0,8.0,4.0,0.5,0.14,100.37841796875,0.14000310596712962,0.0,12351.0,Solved,14.000000000000002
965,2.0,10.0,2.0,0.5,0.14,102.6123046875,0.13999087400630753,0.0,8069.0,Solved,14.000000000000002
966,2.0,12.0,4.0,0.25,0.14,103.271484375,0.14000847440475447,1.0,12979.0,Solved,14.000000000000002
967,10.0,10.0,4.0,0.5,0.14,104.296875,0.14000197662748903,0.0,15225.0,Solved,14.000000000000002
968,2.0,12.0,2.0,0.5,0.14,105.1025390625,0.14000837745034891,0.0,9307.0,Solved,14.000000000000002
969,4.0,8.0,4.0,0.25,0.14,107.1533203125,0.13999298937068888,0.0,10303.0,Solved,14.000000000000002
970,10.0,8.0,4.0,0.5,0.14,108.7646484375,0.1399971536667515,0.0,13375.0,Solved,14.000000000000002
971,4.0,10.0,2.0,0.5,0.14,109.46044921875,0.13999151787520028,0.0,9093.0,Solved,14.000000000000002
972,4.0,12.0,2.0,0.5,0.14,111.328125,0.1400032172604198,0.0,10331.0,Solved,14.000000000000002
973,12.0,10.0,4.0,0.5,0.14,111.8408203125,0.14000603953622082,1.0,16249.0,Solved,14.000000000000002
974,10.0,12.0,4.0,0.5,0.14,115.283203125,0.13999231397019493,-1.0,17075.0,Solved,14.000000000000002
