charging_scenario;pv_mw;bess_power_mw;bess_duration_h;bess_energy_mwh;contract_share;year;merchant_revenue_eur;ppa_delivered_mwh;total_output_mwh;rev_da_eur;rev_idc_eur;rev_afrr_up_capacity_eur;rev_afrr_up_activation_eur;rev_afrr_dn_capacity_eur;rev_afrr_dn_activation_eur;hydro_annual_mwh;pv_annual_mwh;pv_curtailed_mwh;bess_charge_mwh;bess_discharge_mwh;hydro_to_bess_mwh;ppa_shortfall_mwh;total_cycles;final_soc_mwh;final_degradation;total_throughput_mwh;solve_time_s;status
A;2;2;4;8;0;2032;274495.9716;0;26463.08452;247097.9412;31.60417744;13285.28479;14081.14148;0;0;23708.16;1077.638894;284.0356067;2071.270849;1825.901301;0;0;244;0.602730401;0.991342255;3897.17215;40.6;ok
A;2;2;4;8;0;2033;266036.1002;0;19112.79381;242361.9455;1.227872835;10975.26091;12697.6659;0;0;16256.77;1118.784198;140.0090437;2156.987381;1894.831949;0;0;254;7.531504461;0.990987429;4051.81933;40.3;ok
A;2;2;4;8;0;2034;258852.9989;0;22010.39302;224020.2666;27.42657146;16257.31412;18547.99155;0;0;19281.22;1087.000743;191.4406224;2120.260355;1869.206211;0;0;250;0.396451744;0.991129359;3989.466566;46;ok
A;2;2;4;8;0.25;2027;264108.5267;626.9282796;39268.36366;100295.6881;0.395918023;156754.176;7058.266608;0;0;36618.73;2457.838764;760.7645589;301.4681856;268.6669243;0;253.0895976;35;0.399503244;0.99875811;570.1351099;50;ok
A;2;2;4;8;0.25;2028;180771.7085;793.6627021;14205.42404;113596.1178;0;63050.04054;4125.550135;0;0;10821.03;3172.16253;51.80961881;278.499002;248.4562211;0;81.95508561;32;0.399545823;0.998864558;526.9552231;53.5;ok
A;2;2;4;8;0.25;2029;142779.1164;720.0497357;30073.15108;105032.292;0.302210163;34324.96042;3421.561753;0;0;27009.05;2853.164187;365.1568826;266.6377256;238.0175923;0;151.1899631;31;0.399560016;0.998900041;504.6553179;48.7;ok
A;2;2;4;8;0.25;2030;136519.7749;761.4531443;28324.01309;114487.985;0;19128.71639;2903.073482;0;0;25035.85;3042.525716;118.2214251;306.7868597;267.9933163;0;105.430356;35;6.109252587;0.99875811;574.780176;49.5;ok
A;2;2;4;8;0.25;2031;148449.047;765.3307484;32375.89331;131023.2748;0;14098.62723;3327.144988;0;0;29098.24;3046.219298;115.4407626;288.5362704;257.2890173;0;97.21833441;34;0.399517437;0.998793593;545.8252876;47.8;ok
A;2;2;4;8;0.25;2032;131195.8587;725.1885415;26827.73806;111389.3722;0;16632.97325;3173.513291;0;0;23708.16;2898.8849;262.974785;271.0856647;241.932005;0;133.0477959;32;0.399545823;0.998864558;513.0176697;48.2;ok
A;2;2;4;8;0.25;2033;123504.9951;763.6986587;19493.43919;107549.5263;0;13189.44606;2766.022728;0;0;16256.77;3054.199042;127.5058569;234.0757239;202.6153888;0;90.246497;27;7.592718978;0.999041971;436.6911127;48.6;ok
A;2;2;4;8;0.25;2034;123442.4964;742.5052364;22453.25861;99456.96126;0;20528.13173;3457.403453;0;0;19281.22;2966.019761;170.80183;261.8801287;233.8316126;0;107.1701935;30;0.399574209;0.998935523;495.7117414;48.3;ok
A;2;2;4;8;0.5;2027;232177.207;1265.357623;39291.06627;71222.72412;0.355951782;156317.145;4636.981839;0;0;36618.73;2488.876679;762.5602416;268.6345876;239.7730377;0;494.6831316;31;0.399560016;0.998900041;508.4076252;52.4;ok
A;2;2;4;8;0.5;2028;136667.3647;1632.597023;14230.46677;75692.51191;0;58929.09759;2045.755239;0;0;10821.03;3262.857339;52.83856089;186.7752514;167.7392897;0;118.6385528;22;0.399687753;0.999219384;354.514541;55;ok
A;2;2;4;8;0.5;2029;90084.26596;1514.92172;30106.27761;62155.04664;0.270989798;26515.03094;1413.917398;0;0;27009.05;3009.01305;364.5509957;111.3947493;101.4036456;0;227.5576772;13;0.399815491;0.999538727;212.798395;51;ok
A;2;2;4;8;0.5;2030;68680.31218;1643.151359;28369.06396;61447.1822;0;6588.127088;645.0028932;0;0;25035.85;3283.738651;116.3525319;67.44281847;55.97404987;0;90.61564139;7;7.598112328;0.999751622;123.4168683;51.4;ok
